"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2018",14.407,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2018",21.685,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2018",20.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2018",22.521,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2018",8.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2018",14.727,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2018",15.542,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2018",22.064,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2018",2.969,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2018",16.132,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2018",17.196,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2018",22.901,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2018",4.184,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2018",13.235,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2018",13.892,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2018",21.045,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2018",1.556,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2015",14.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2015",18.924,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2015",9.373,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2015",1.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2015",15.419,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2015",20.371,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2015",9.818,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2015",2.166,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2015",12.648,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2015",17.424,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2015",8.989,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2015",29.117,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2015",39.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2015",24.527,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2015",1.756,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2015",29.878,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2015",39.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2015",25.814,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2015",2.677,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2015",28.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2015",38.998,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2015",23.251,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malawi","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2015",0.854,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2022",42.737,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2022",45.143,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2022",51.158,,,"Repository: ILO-STATISTICS - Micro data processing"
