Country,Sex,Value,Time
Asia and the Pacific: Upper-middle income, Male,11.248,2016
Asia and the Pacific: Upper-middle income, Female,17.718,2016
Asia and the Pacific: Upper-middle income, Male,11.584,2015
Asia and the Pacific: Upper-middle income, Female,18.051,2015
Asia and the Pacific: Upper-middle income, Male,11.656,2014
Asia and the Pacific: Upper-middle income, Female,18.508,2014
Asia and the Pacific: Upper-middle income, Male,12.116,2013
Asia and the Pacific: Upper-middle income, Female,19.515,2013
Asia and the Pacific: Upper-middle income, Male,12.382,2012
Asia and the Pacific: Upper-middle income, Female,20.176,2012
Asia and the Pacific: Upper-middle income, Male,13.174,2011
Asia and the Pacific: Upper-middle income, Female,21.032,2011
Asia and the Pacific: Upper-middle income, Male,13.517,2010
Asia and the Pacific: Upper-middle income, Female,21.577,2010
Asia and the Pacific: Upper-middle income, Male,14.011,2009
Asia and the Pacific: Upper-middle income, Female,22.372,2009
Asia and the Pacific: Upper-middle income, Male,14.09,2008
Asia and the Pacific: Upper-middle income, Female,22.498,2008
Asia and the Pacific: Upper-middle income, Male,14.262,2007
Asia and the Pacific: Upper-middle income, Female,22.844,2007
Asia and the Pacific: Upper-middle income, Male,14.622,2006
Asia and the Pacific: Upper-middle income, Female,23.22,2006
Asia and the Pacific: Upper-middle income, Male,14.887,2005
Asia and the Pacific: Upper-middle income, Female,23.356,2005
Asia and the Pacific: High income, Male,6.493,2026
Asia and the Pacific: High income, Female,6.494,2026
Asia and the Pacific: High income, Male,6.545,2025
Asia and the Pacific: High income, Female,6.532,2025
Asia and the Pacific: High income, Male,6.604,2024
Asia and the Pacific: High income, Female,6.57,2024
Asia and the Pacific: High income, Male,6.663,2023
Asia and the Pacific: High income, Female,6.611,2023
Asia and the Pacific: High income, Male,6.816,2022
Asia and the Pacific: High income, Female,6.718,2022
Asia and the Pacific: High income, Male,7.365,2021
Asia and the Pacific: High income, Female,7.284,2021
Asia and the Pacific: High income, Male,8.04,2020
Asia and the Pacific: High income, Female,8.15,2020
Asia and the Pacific: High income, Male,7.291,2019
Asia and the Pacific: High income, Female,7.496,2019
Asia and the Pacific: High income, Male,7.253,2018
Asia and the Pacific: High income, Female,7.738,2018
Asia and the Pacific: High income, Male,7.359,2017
Asia and the Pacific: High income, Female,7.979,2017
Asia and the Pacific: High income, Male,7.42,2016
Asia and the Pacific: High income, Female,8.265,2016
Asia and the Pacific: High income, Male,7.669,2015
Asia and the Pacific: High income, Female,8.487,2015
Asia and the Pacific: High income, Male,7.42,2014
Asia and the Pacific: High income, Female,8.325,2014
Asia and the Pacific: High income, Male,7.724,2013
Asia and the Pacific: High income, Female,8.791,2013
Asia and the Pacific: High income, Male,7.726,2012
Asia and the Pacific: High income, Female,8.887,2012
Asia and the Pacific: High income, Male,7.825,2011
Asia and the Pacific: High income, Female,9.026,2011
Asia and the Pacific: High income, Male,7.902,2010
Asia and the Pacific: High income, Female,9.223,2010
Asia and the Pacific: High income, Male,7.862,2009
Asia and the Pacific: High income, Female,9.603,2009
Asia and the Pacific: High income, Male,7.079,2008
Asia and the Pacific: High income, Female,8.737,2008
Asia and the Pacific: High income, Male,7.165,2007
Asia and the Pacific: High income, Female,8.673,2007
Asia and the Pacific: High income, Male,7.699,2006
Asia and the Pacific: High income, Female,8.992,2006
Asia and the Pacific: High income, Male,8.047,2005
Asia and the Pacific: High income, Female,9.253,2005
Eastern Asia, Male,10.151,2026
Eastern Asia, Female,12.196,2026
Eastern Asia, Male,10.059,2025
Eastern Asia, Female,12.149,2025
Eastern Asia, Male,9.948,2024
Eastern Asia, Female,12.108,2024
Eastern Asia, Male,9.92,2023
Eastern Asia, Female,12.131,2023
Eastern Asia, Male,9.572,2022
Eastern Asia, Female,11.884,2022
Eastern Asia, Male,9.321,2021
Eastern Asia, Female,11.876,2021
Eastern Asia, Male,10.431,2020
Eastern Asia, Female,13.215,2020
Eastern Asia, Male,8.892,2019
Eastern Asia, Female,12.119,2019
Eastern Asia, Male,8.726,2018
Eastern Asia, Female,12.371,2018
Eastern Asia, Male,9.467,2017
Eastern Asia, Female,13.377,2017
Eastern Asia, Male,9.855,2016
Eastern Asia, Female,13.943,2016
Eastern Asia, Male,10.245,2015
Eastern Asia, Female,14.455,2015
Eastern Asia, Male,10.616,2014
Eastern Asia, Female,15.067,2014
Eastern Asia, Male,11.148,2013
Eastern Asia, Female,16.115,2013
Eastern Asia, Male,11.64,2012
Eastern Asia, Female,16.96,2012
Eastern Asia, Male,12.005,2011
Eastern Asia, Female,17.575,2011
Eastern Asia, Male,12.3,2010
Eastern Asia, Female,18.131,2010
Eastern Asia, Male,12.711,2009
Eastern Asia, Female,18.804,2009
Eastern Asia, Male,12.749,2008
Eastern Asia, Female,18.868,2008
Eastern Asia, Male,12.732,2007
Eastern Asia, Female,18.98,2007
Eastern Asia, Male,13.066,2006
Eastern Asia, Female,19.366,2006
Eastern Asia, Male,13.103,2005
Eastern Asia, Female,19.268,2005
Eastern Asia: High income, Male,5.795,2026
Eastern Asia: High income, Female,5.783,2026
Eastern Asia: High income, Male,5.877,2025
Eastern Asia: High income, Female,5.854,2025
Eastern Asia: High income, Male,5.965,2024
Eastern Asia: High income, Female,5.925,2024
Eastern Asia: High income, Male,6.052,2023
Eastern Asia: High income, Female,5.999,2023
Eastern Asia: High income, Male,6.27,2022
Eastern Asia: High income, Female,6.201,2022
Eastern Asia: High income, Male,6.829,2021
Eastern Asia: High income, Female,6.769,2021
Eastern Asia: High income, Male,7.37,2020
Eastern Asia: High income, Female,7.464,2020
Eastern Asia: High income, Male,6.834,2019
Eastern Asia: High income, Female,7.013,2019
Eastern Asia: High income, Male,6.707,2018
Eastern Asia: High income, Female,7.199,2018
Eastern Asia: High income, Male,6.875,2017
Eastern Asia: High income, Female,7.544,2017
Eastern Asia: High income, Male,7.038,2016
Eastern Asia: High income, Female,7.897,2016
Eastern Asia: High income, Male,7.235,2015
Eastern Asia: High income, Female,8.022,2015
Eastern Asia: High income, Male,6.927,2014
Eastern Asia: High income, Female,7.764,2014
Eastern Asia: High income, Male,7.228,2013
Eastern Asia: High income, Female,8.102,2013
Eastern Asia: High income, Male,7.287,2012
Eastern Asia: High income, Female,8.402,2012
Eastern Asia: High income, Male,7.377,2011
Eastern Asia: High income, Female,8.404,2011
Eastern Asia: High income, Male,7.312,2010
Eastern Asia: High income, Female,8.601,2010
Eastern Asia: High income, Male,7.295,2009
Eastern Asia: High income, Female,8.907,2009
Eastern Asia: High income, Male,6.718,2008
Eastern Asia: High income, Female,8.151,2008
Eastern Asia: High income, Male,6.796,2007
Eastern Asia: High income, Female,8.047,2007
Eastern Asia: High income, Male,7.361,2006
Eastern Asia: High income, Female,8.43,2006
Eastern Asia: High income, Male,7.753,2005
Eastern Asia: High income, Female,8.647,2005
South-Eastern Asia and the Pacific, Male,13.084,2026
South-Eastern Asia and the Pacific, Female,19.803,2026
South-Eastern Asia and the Pacific, Male,13.063,2025
South-Eastern Asia and the Pacific, Female,19.741,2025
South-Eastern Asia and the Pacific, Male,13.045,2024
South-Eastern Asia and the Pacific, Female,19.684,2024
South-Eastern Asia and the Pacific, Male,13.029,2023
South-Eastern Asia and the Pacific, Female,19.632,2023
South-Eastern Asia and the Pacific, Male,13.422,2022
South-Eastern Asia and the Pacific, Female,19.995,2022
South-Eastern Asia and the Pacific, Male,15.15,2021
South-Eastern Asia and the Pacific, Female,21.363,2021
South-Eastern Asia and the Pacific, Male,15.063,2020
South-Eastern Asia and the Pacific, Female,22.584,2020
South-Eastern Asia and the Pacific, Male,13.103,2019
South-Eastern Asia and the Pacific, Female,21.867,2019
South-Eastern Asia and the Pacific, Male,13.055,2018
South-Eastern Asia and the Pacific, Female,22.477,2018
South-Eastern Asia and the Pacific, Male,13.369,2017
South-Eastern Asia and the Pacific, Female,23.465,2017
South-Eastern Asia and the Pacific, Male,13.641,2016
South-Eastern Asia and the Pacific, Female,24.068,2016
South-Eastern Asia and the Pacific, Male,14.064,2015
South-Eastern Asia and the Pacific, Female,24.137,2015
South-Eastern Asia and the Pacific, Male,13.472,2014
South-Eastern Asia and the Pacific, Female,24.347,2014
South-Eastern Asia and the Pacific, Male,13.713,2013
South-Eastern Asia and the Pacific, Female,25.114,2013
South-Eastern Asia and the Pacific, Male,13.268,2012
South-Eastern Asia and the Pacific, Female,25.174,2012
South-Eastern Asia and the Pacific, Male,14.061,2011
South-Eastern Asia and the Pacific, Female,25.752,2011
South-Eastern Asia and the Pacific, Male,14.468,2010
South-Eastern Asia and the Pacific, Female,26.118,2010
South-Eastern Asia and the Pacific, Male,14.852,2009
South-Eastern Asia and the Pacific, Female,27.029,2009
South-Eastern Asia and the Pacific, Male,14.832,2008
South-Eastern Asia and the Pacific, Female,27.037,2008
South-Eastern Asia and the Pacific, Male,15.521,2007
South-Eastern Asia and the Pacific, Female,27.613,2007
South-Eastern Asia and the Pacific, Male,15.724,2006
South-Eastern Asia and the Pacific, Female,27.792,2006
South-Eastern Asia and the Pacific, Male,16.219,2005
South-Eastern Asia and the Pacific, Female,28.27,2005
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.344,2026
South-Eastern Asia and the Pacific: Lower-middle income, Female,16.7,2026
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.3,2025
South-Eastern Asia and the Pacific: Lower-middle income, Female,16.638,2025
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.255,2024
South-Eastern Asia and the Pacific: Lower-middle income, Female,16.572,2024
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.212,2023
South-Eastern Asia and the Pacific: Lower-middle income, Female,16.512,2023
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.037,2022
South-Eastern Asia and the Pacific: Lower-middle income, Female,16.415,2022
South-Eastern Asia and the Pacific: Lower-middle income, Male,14.035,2021
South-Eastern Asia and the Pacific: Lower-middle income, Female,19.93,2021
South-Eastern Asia and the Pacific: Lower-middle income, Male,14.735,2020
South-Eastern Asia and the Pacific: Lower-middle income, Female,21.529,2020
South-Eastern Asia and the Pacific: Lower-middle income, Male,12.664,2019
South-Eastern Asia and the Pacific: Lower-middle income, Female,20.618,2019
South-Eastern Asia and the Pacific: Lower-middle income, Male,11.874,2018
South-Eastern Asia and the Pacific: Lower-middle income, Female,20.318,2018
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.031,2017
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.524,2017
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.172,2016
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.919,2016
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.848,2015
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.931,2015
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.642,2014
South-Eastern Asia and the Pacific: Lower-middle income, Female,23.184,2014
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.896,2013
South-Eastern Asia and the Pacific: Lower-middle income, Female,23.559,2013
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.637,2012
South-Eastern Asia and the Pacific: Lower-middle income, Female,23.482,2012
South-Eastern Asia and the Pacific: Lower-middle income, Male,12.707,2011
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.555,2011
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.002,2010
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.554,2010
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.098,2009
South-Eastern Asia and the Pacific: Lower-middle income, Female,23.006,2009
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.184,2008
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.996,2008
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.553,2007
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.752,2007
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.338,2006
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.648,2006
South-Eastern Asia and the Pacific: Lower-middle income, Male,13.023,2005
South-Eastern Asia and the Pacific: Lower-middle income, Female,22.535,2005
South-Eastern Asia and the Pacific: Upper-middle income, Male,14.88,2026
